stage,epoch,step,loss,learning_rate,timestamp
pretrain,1,32600,3.47173071,0.000499269059572,2026-04-27T20:37:58
pretrain,1,32800,3.86448765,0.000499260068401,2026-04-27T20:38:13
pretrain,1,33000,3.42898417,0.000499251022359,2026-04-27T20:38:29
pretrain,1,33200,3.46036196,0.000499241921448,2026-04-27T20:38:45
pretrain,1,33400,3.88237786,0.000499232765671,2026-04-27T20:39:00
pretrain,1,33600,2.62258053,0.00049922355503,2026-04-27T20:39:16
pretrain,1,33800,3.42583275,0.000499214289527,2026-04-27T20:39:31
pretrain,1,34000,4.96542263,0.000499204969164,2026-04-27T20:39:47
pretrain,1,34200,3.36179686,0.000499195593944,2026-04-27T20:40:02
pretrain,1,34400,5.52316380,0.000499186163869,2026-04-27T20:40:18
pretrain,1,34600,4.32755184,0.000499176678941,2026-04-27T20:40:33
pretrain,1,34800,2.71412635,0.000499167139163,2026-04-27T20:40:49
pretrain,1,35000,3.71264529,0.000499157544537,2026-04-27T20:41:05
pretrain,1,35200,3.26287222,0.000499147895064,2026-04-27T20:41:22
pretrain,1,35400,5.37484980,0.000499138190749,2026-04-27T20:41:37
pretrain,1,35600,2.27066350,0.000499128431592,2026-04-27T20:41:53
pretrain,1,35800,4.42163610,0.000499118617597,2026-04-27T20:42:09
pretrain,1,36000,4.26205683,0.000499108748766,2026-04-27T20:42:25
pretrain,1,36200,2.74507546,0.000499098825101,2026-04-27T20:42:41
pretrain,1,36400,6.20764160,0.000499088846604,2026-04-27T20:42:56
pretrain,1,36600,4.20693350,0.000499078813279,2026-04-27T20:43:12
pretrain,1,36800,3.40532279,0.000499068725127,2026-04-27T20:43:28
pretrain,1,37000,4.23023415,0.000499058582151,2026-04-27T20:43:44
pretrain,1,37200,4.08766556,0.000499048384354,2026-04-27T20:43:59
pretrain,1,37400,3.23585773,0.000499038131737,2026-04-27T20:44:15
pretrain,1,37600,3.88699985,0.000499027824304,2026-04-27T20:44:31
pretrain,1,37800,3.07012963,0.000499017462057,2026-04-27T20:44:46
pretrain,1,38000,3.90954685,0.000499007044999,2026-04-27T20:45:02
pretrain,1,38200,5.22579670,0.000498996573132,2026-04-27T20:45:18
pretrain,1,38400,3.90565753,0.000498986046458,2026-04-27T20:45:33
pretrain,1,38600,4.23275614,0.00049897546498,2026-04-27T20:45:49
pretrain,1,38800,4.09374905,0.000498964828702,2026-04-27T20:46:04
pretrain,1,39000,5.45660114,0.000498954137625,2026-04-27T20:46:20
pretrain,1,39200,5.51174927,0.000498943391751,2026-04-27T20:46:36
pretrain,1,39400,3.41932011,0.000498932591085,2026-04-27T20:46:51
pretrain,1,39600,3.76663566,0.000498921735628,2026-04-27T20:47:07
pretrain,1,39800,5.58542967,0.000498910825382,2026-04-27T20:47:22
pretrain,1,40000,3.35359454,0.000498899860352,2026-04-27T20:47:38
pretrain,1,40200,2.59038115,0.000498888840538,2026-04-27T20:47:55
pretrain,1,40400,3.11137533,0.000498877765945,2026-04-27T20:48:10
pretrain,1,40600,3.17382646,0.000498866636574,2026-04-27T20:48:26
pretrain,1,40800,3.29535389,0.000498855452429,2026-04-27T20:48:42
pretrain,1,41000,4.55097246,0.000498844213512,2026-04-27T20:48:57
pretrain,1,41200,2.67580128,0.000498832919826,2026-04-27T20:49:12
pretrain,1,41400,2.51438522,0.000498821571373,2026-04-27T20:49:28
pretrain,1,41600,3.29680347,0.000498810168158,2026-04-27T20:49:44
pretrain,1,41800,3.36679101,0.000498798710181,2026-04-27T20:49:59
pretrain,1,42000,2.96744514,0.000498787197446,2026-04-27T20:50:15
pretrain,1,42200,2.19686484,0.000498775629956,2026-04-27T20:50:31
pretrain,1,42400,3.24379539,0.000498764007714,2026-04-27T20:50:47
pretrain,1,42600,2.94165421,0.000498752330723,2026-04-27T20:51:02
pretrain,1,42800,3.91048098,0.000498740598985,2026-04-27T20:51:17
pretrain,1,43000,3.45332718,0.000498728812503,2026-04-27T20:51:33
pretrain,1,43200,3.71569657,0.00049871697128,2026-04-27T20:51:49
pretrain,1,43400,2.97423816,0.00049870507532,2026-04-27T20:52:05
pretrain,1,43600,3.15778518,0.000498693124624,2026-04-27T20:52:20
pretrain,1,43800,3.50370216,0.000498681119196,2026-04-27T20:52:36
pretrain,1,44000,4.14619303,0.00049866905904,2026-04-27T20:52:51
pretrain,1,44200,4.06774902,0.000498656944156,2026-04-27T20:53:07
pretrain,1,44400,3.77408648,0.00049864477455,2026-04-27T20:53:23
pretrain,1,44600,3.85112023,0.000498632550223,2026-04-27T20:53:38
pretrain,1,44800,3.70040488,0.00049862027118,2026-04-27T20:53:54
pretrain,1,45000,2.18537450,0.000498607937421,2026-04-27T20:54:10
pretrain,1,45200,2.87326598,0.000498595548952,2026-04-27T20:54:27
pretrain,1,45400,4.65312004,0.000498583105774,2026-04-27T20:54:42
pretrain,1,45600,3.65752411,0.000498570607891,2026-04-27T20:54:57
pretrain,1,45800,2.71647239,0.000498558055306,2026-04-27T20:55:13
pretrain,1,46000,3.37288046,0.000498545448022,2026-04-27T20:55:28
pretrain,1,46200,3.28374386,0.000498532786042,2026-04-27T20:55:45
pretrain,1,46400,2.85557818,0.000498520069369,2026-04-27T20:56:01
pretrain,1,46600,3.35772061,0.000498507298006,2026-04-27T20:56:16
pretrain,1,46800,4.12006044,0.000498494471957,2026-04-27T20:56:31
pretrain,1,47000,3.31012821,0.000498481591224,2026-04-27T20:56:46
pretrain,1,47200,2.97228909,0.000498468655811,2026-04-27T20:57:02
pretrain,1,47400,3.39623547,0.000498455665721,2026-04-27T20:57:18
pretrain,1,47600,4.12690783,0.000498442620956,2026-04-27T20:57:34
pretrain,1,47800,4.64056635,0.000498429521521,2026-04-27T20:57:49
pretrain,1,48000,3.75911999,0.000498416367418,2026-04-27T20:58:05
pretrain,1,48200,3.33923888,0.000498403158651,2026-04-27T20:58:21
pretrain,1,48400,3.19330978,0.000498389895223,2026-04-27T20:58:36
pretrain,1,48600,2.88022137,0.000498376577137,2026-04-27T20:58:52
pretrain,1,48800,3.52669692,0.000498363204396,2026-04-27T20:59:07
pretrain,1,49000,3.87807083,0.000498349777003,2026-04-27T20:59:23
